POSTING DATE,EFFECTIVE DATE,CREATE DATE,TRANSFER IN EFFECTIVE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,Loading/Unloading,Detention,U_AssetClass
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-137,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-45,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001499,Cart Services Pvt. Ltd. _ Lucknow _Lucknow _ Flex,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,10001499,Cart Services Pvt. Ltd. - Lucknow (Lucknow - Flex),UP02,Pallet Company  India Lucknow,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-92,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,330,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-108,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-124,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-117,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001499,Cart Services Pvt. Ltd. _ Lucknow _Lucknow _ Flex,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,10001499,Cart Services Pvt. Ltd. - Lucknow (Lucknow - Flex),UP02,Pallet Company  India Lucknow,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-88,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,360,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001499,Cart Services Pvt. Ltd. _ Lucknow _Lucknow _ Flex,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,10001499,Cart Services Pvt. Ltd. - Lucknow (Lucknow - Flex),UP02,Pallet Company  India Lucknow,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-32,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,360,,Wooden Pallet
09-12-2019,01-12-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,5000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-320,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-135,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-56,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-63,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001375,Cart Services Pvt. Ltd. _ Sonepat _Bhigan,FMCG,North,RENTAL,Sonipat,Haryana,10001375,Cart Services Pvt. Ltd. - Sonepat (Bhigan),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,11000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-277,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
09-12-2019,02-12-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,5000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-320,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001499,Cart Services Pvt. Ltd. _ Lucknow _Lucknow _ Flex,FMCG,North,RENTAL,Lucknow,Uttar Pradesh,10001499,Cart Services Pvt. Ltd. - Lucknow (Lucknow - Flex),UP02,Pallet Company  India Lucknow,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-18,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,330,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001375,Cart Services Pvt. Ltd. _ Sonepat _Bhigan,FMCG,North,RENTAL,Sonipat,Haryana,10001375,Cart Services Pvt. Ltd. - Sonepat (Bhigan),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,11000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-302,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-92,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001155,Cart Services Pvt. Ltd. _ Gurgoan _ Tauru,FMCG,North,RENTAL,Gurgaon,Haryana,10001155,Cart Services Pvt. Ltd. - Gurgoan ( Tauru),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-374,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
09-12-2019,02-12-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,4000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-200,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,01-12-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,5000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-320,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-119,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,5000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-320,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-46,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-63,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,28-11-2019,09-12-2019,,10001648,Cart Services Pvt. Ltd. _ Greater Noida,FMCG,North,RENTAL,Greater Noida,Uttar Pradesh,10001648,Cart Services Pvt. Ltd. - Greater Noida,UP01,Pallet Company  India G.Noida-Old,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-116,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
09-12-2019,07-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-76,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
09-12-2019,09-12-2019,09-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-154,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10000409,Cart Services Pvt. Ltd. _ Gurgaon _Pataudi,FMCG,North,RENTAL,Gurgaon,Haryana,10000409,Cart Services Pvt. Ltd. - Gurgaon (Pataudi),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,4000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-56,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10001375,Cart Services Pvt. Ltd. _ Sonepat _Bhigan,FMCG,North,RENTAL,Sonipat,Haryana,10001375,Cart Services Pvt. Ltd. - Sonepat (Bhigan),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,11000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-295,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10001375,Cart Services Pvt. Ltd. _ Sonepat _Bhigan,FMCG,North,RENTAL,Sonipat,Haryana,10001375,Cart Services Pvt. Ltd. - Sonepat (Bhigan),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,11000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-312,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10001518,Cart Services Pvt. Ltd. _ Howrah _Uluberia Kolkata Flex,FMCG,East,RENTAL,Howrah,West Bengal,10001518,Cart Services Pvt. Ltd. - Howrah (Uluberia Kolkata Flex),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,14000,Pallet Company  Transport borne by customer,Utility Box,A080000025,-400,Nos,325,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,968,,Utility Box
10-12-2019,09-12-2019,10-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-119,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10001518,Cart Services Pvt. Ltd. _ Howrah _Uluberia Kolkata Flex,FMCG,East,RENTAL,Howrah,West Bengal,10001518,Cart Services Pvt. Ltd. - Howrah (Uluberia Kolkata Flex),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,14000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-142,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,968,,Wooden Pallet
10-12-2019,09-12-2019,10-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-72,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
10-12-2019,09-12-2019,10-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-61,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10000409,Cart Services Pvt. Ltd. _ Gurgaon _Pataudi,FMCG,North,RENTAL,Gurgaon,Haryana,10000409,Cart Services Pvt. Ltd. - Gurgaon (Pataudi),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,4000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-15,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
10-12-2019,09-12-2019,10-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-108,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
10-12-2019,10-12-2019,10-12-2019,,10002561,Cart Services Pvt. Ltd. _ Kolkata _Paraganas,FMCG,East,RENTAL,Kolkata,West Bengal,10002561,Cart Services Pvt. Ltd. - Kolkata (Paraganas),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,5300,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-80,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,320,,Wooden Pallet
11-12-2019,10-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-116,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,10-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-111,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001155,Cart Services Pvt. Ltd. _ Gurgoan _ Tauru,FMCG,North,RENTAL,Gurgaon,Haryana,10001155,Cart Services Pvt. Ltd. - Gurgoan ( Tauru),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-240,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-65,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001155,Cart Services Pvt. Ltd. _ Gurgoan _ Tauru,FMCG,North,RENTAL,Gurgaon,Haryana,10001155,Cart Services Pvt. Ltd. - Gurgoan ( Tauru),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-324,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
11-12-2019,10-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-69,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-117,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,10-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-64,Nos,1500,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001684,Cart Services Pvt. Ltd. _ Coimbatore _Kodumpapalayam Junction,FMCG,South,RENTAL,Coimbatore,Tamil Nadu,10001684,Cart Services Pvt. Ltd. - Coimbatore (Kodumpapalayam Junction),TN01,Pallet Company  India Chennai,Return,Pallet Company IN,14500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-117,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Shri Ram Transport & Logistics,,0,0,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-63,Nos,1500,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001543,Cart Services Pvt. Ltd. _ Hyderabad _Medchal Flex _ 2182 _ WH,FMCG,South,RENTAL,Hyderabad,Telangana,10001543,Cart Services Pvt. Ltd. - Hyderabad (Medchal Flex - 2182 - WH),TL01,Pallet Company  India Hyderabad,Return,Pallet Company IN,3500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-115,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,0,,Wooden Pallet
11-12-2019,11-12-2019,11-12-2019,,10001155,Cart Services Pvt. Ltd. _ Gurgoan _ Tauru,FMCG,North,RENTAL,Gurgaon,Haryana,10001155,Cart Services Pvt. Ltd. - Gurgoan ( Tauru),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-314,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
12-12-2019,12-12-2019,12-12-2019,,10001457,Cart Services Pvt. Ltd. _ Hooghly _Mollaber,FMCG,East,RENTAL,Hooghly,West Bengal,10001457,Cart Services Pvt. Ltd. - Hooghly (Mollaber),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,10000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,1200,,Wooden Pallet
12-12-2019,12-12-2019,12-12-2019,,10001457,Cart Services Pvt. Ltd. _ Hooghly _Mollaber,FMCG,East,RENTAL,Hooghly,West Bengal,10001457,Cart Services Pvt. Ltd. - Hooghly (Mollaber),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,10000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,1200,,Wooden Pallet
12-12-2019,12-12-2019,12-12-2019,,10001457,Cart Services Pvt. Ltd. _ Hooghly _Mollaber,FMCG,East,RENTAL,Hooghly,West Bengal,10001457,Cart Services Pvt. Ltd. - Hooghly (Mollaber),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,10000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,1200,,Wooden Pallet
12-12-2019,12-12-2019,12-12-2019,,10001155,Cart Services Pvt. Ltd. _ Gurgoan _ Tauru,FMCG,North,RENTAL,Gurgaon,Haryana,10001155,Cart Services Pvt. Ltd. - Gurgoan ( Tauru),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-330,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,,Wooden Pallet
13-12-2019,12-12-2019,13-12-2019,,10001457,Cart Services Pvt. Ltd. _ Hooghly _Mollaber,FMCG,East,RENTAL,Hooghly,West Bengal,10001457,Cart Services Pvt. Ltd. - Hooghly (Mollaber),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,10000,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,Return,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,1200,,Wooden Pallet
